feature,global_mean,fp_mean,fp_std,deviation,abs_deviation
D1,108.50339237534008,9.127159640635798,44.9205666990699,-0.5729175858188319,0.5729175858188319
V39,0.11610842054165114,0.3431237042156185,0.6673145675115278,0.5709723871298261,0.5709723871298261
M4,0.29137173886047796,0.6510020732550104,0.8942556036631116,0.5673324370280577,0.5673324370280577
V71,0.13124710716745125,0.331720801658604,0.5759159975448217,0.5616831067534893,0.5616831067534893
D2,143.41020083313578,60.556323427781614,49.04336956123177,-0.5492708650067923,0.5492708650067923
V67,1.013874307131326,1.1354526606772632,0.43319828313494685,0.5442713729274854,0.5442713729274854
V84,0.11742924554927128,0.3033863165169316,0.5103921125681422,0.5428485879551622,0.5428485879551622
V315,29.77039640402595,101.04608475115683,316.14280418841764,0.5415375270104694,0.5415375270104694
V313,24.536320568604655,82.08785565853448,213.81445453375719,0.5385108314720072,0.5385108314720072
V32,0.13508540206139014,0.3210089841050449,0.4886484155598772,0.5329686158858652,0.5329686158858652
V31,0.13417098474842235,0.3178991015894955,0.47456306483099275,0.5328196662744539,0.5328196662744539
D11,134.41594698637405,36.586040082930204,62.38450531968496,-0.5322628669310532,0.5322628669310532
V80,0.12214809044829027,0.3230822391154112,0.5586630708168083,0.5248211810157302,0.5248211810157302
V72,0.14127183030220927,0.364201796821009,0.6931922444611432,0.517814871262517,0.517814871262517
V81,0.1371851751504273,0.3756046993780235,0.7274000625118924,0.5177318865729242,0.5177318865729242
D4,125.58151296553437,26.457843814789218,77.17792112700906,-0.5124544765057092,0.5124544765057092
V17,0.13101003601223737,0.31098825155494125,0.5291733124486389,0.5035790211919541,0.5035790211919541
V288,0.2056535825967194,0.42916378714581893,0.5864522380993082,0.500255677128535,0.500255677128535
V18,0.13229699371196985,0.31340704906703526,0.536513242344098,0.49729847709224945,0.49729847709224945
DeviceType,0.0871631614003003,0.2270214236351071,0.418978942830883,0.4958183666921498,0.4958183666921498
V21,0.12697982637360156,0.28887353144436767,0.45559915907280013,0.48314717869161483,0.48314717869161483
V85,0.13995100529458912,0.3621285418106427,0.7075928357590795,0.480457254130807,0.480457254130807
V60,0.14119280658380465,0.3562543192812716,0.6960710926789442,0.4786401353135529,0.4786401353135529
V59,0.12881995010216638,0.3116793365583967,0.5672430578079307,0.47396300433022703,0.47396300433022703
V302,0.2356035718720719,0.4879060124395301,0.6654468155867037,0.4715827174515547,0.4715827174515547
V63,0.1252638827739583,0.28680027643400136,0.4833758214650083,0.4610861337181385,0.4610861337181385
C7,0.2945213984940337,1.7301313061506565,10.481531707272453,0.4565544534615587,0.4565544534615587
V22,0.12989241485194342,0.29198341395991706,0.4689730398797695,0.45295390264534124,0.45295390264534124
V64,0.141599214278457,0.33586731167933653,0.6242969009050661,0.449344609196045,0.449344609196045
V66,0.9977308903715244,1.078092605390463,0.3389411702590326,0.42369865066688084,0.42369865066688084
V304,0.2676984906469785,0.5425017277125086,0.8302674466747022,0.4178787038573377,0.4178787038573377
V289,0.253417775821,0.4961990324809952,0.7175297981162065,0.4082457423312664,0.4082457423312664
V62,0.8868041679366907,1.0881133379405667,0.650063438853017,0.40397983264297066,0.40397983264297066
V47,1.026472945665549,1.0946786454733932,0.3231253204891247,0.37547408943310623,0.37547408943310623
M6,0.34369672954696834,0.16931582584657912,0.37509544600996314,-0.36716095310774566,0.36716095310774566
id_01,-6.402253304884795,-9.142363510711817,13.730849986536814,-0.36073849676829556,0.36073849676829556
id_15,0.11343290321852316,0.24671734623358674,0.5297390962768072,0.3602932350558196,0.3602932350558196
id_28,0.08626003318996173,0.18659295093296477,0.3896517480899588,0.3573755769306016,0.3573755769306016
id_29,0.08679062101353563,0.18693849343469246,0.3899295207181562,0.3557277098891184,0.3557277098891184
V303,0.3062056197152888,0.6060815480304077,1.1736437576232583,0.3555350137968555,0.3555350137968555
V61,0.8493469254128989,0.9958534899792675,0.48906120762601385,0.3460783409476076,0.3460783409476076
V258,1.0722502568270849,1.283690393918452,1.1068229753301178,0.33387551348002525,0.33387551348002525
V83,0.8985561237737212,1.0615065653075328,0.6690666123988799,0.3310272504882053,0.3310272504882053
V292,1.2083855454329935,1.712854181064271,4.8514176953948125,0.3305484465945701,0.3305484465945701
V284,0.09835066210586921,0.21043538355217692,0.45950605869803496,0.31918312887476114,0.31918312887476114
id_31,52.02064776870886,56.38009675190048,18.05795767292875,0.30926057408573937,0.30926057408573937
C12,0.5160587484900825,2.0957152729785764,14.416241834985726,0.298951214556807,0.298951214556807
id_37,0.9569998080852553,0.8973738769868694,0.30352238019628935,-0.2939284335847276,0.2939284335847276
V257,1.0580598548221403,1.216309606081548,0.8504873832135981,0.29129844181197195,0.29129844181197195
V44,1.0536006592835936,1.1513476157567382,0.5807458356696279,0.28945300334922014,0.28945300334922014
id_02,139203.7992741107,164832.0513130615,123439.40153292763,0.2876516817911699,0.2876516817911699
V309,12.009970539108542,37.29683372920022,130.72082144346962,0.28506368897552997,0.28506368897552997
V37,1.0753773382553822,1.2111264685556324,0.7094253911859605,0.28434127185623187,0.28434127185623187
V38,1.1308181212675403,1.3476157567380789,0.9458733025262432,0.2817942457833998,0.2817942457833998
D3,19.805432316185186,5.63441603317208,15.579387724414739,-0.28070886453708277,0.28070886453708277
id_16,0.07772547160226234,0.1523842432619212,0.3594550493450493,0.2788473996015344,0.2788473996015344
V45,1.0867341755003894,1.22356599861783,0.8488117798260522,0.27614620903112513,0.27614620903112513
V301,0.05899685034036645,0.1520387007601935,0.5697474506360051,0.2731483486376785,0.2731483486376785
M8,0.21809417369413306,0.10608154803040774,0.3079951813196039,-0.27124720366384214,0.27124720366384214
V82,0.8595296959844662,0.9702833448514168,0.4490818561633963,0.27108989965795877,0.27108989965795877
V99,1.392781747778869,0.3417415342087077,0.7188676482514624,-0.2706898055515888,0.2706898055515888
V222,1.0697892324539122,1.3901174844505875,2.0551132020139535,0.26927097554201024,0.26927097554201024
V139,1.003070635915151,1.1257774706288874,0.6872039162428507,0.26463313638998376,0.26463313638998376
V314,55.20158789791212,110.39557016958594,359.2309754651386,0.2645936153929117,0.2645936153929117
V221,1.048125444508416,1.3272287491361436,1.8047747838012238,0.26444283176122035,0.26444283176122035
V220,0.032738397624772805,0.1544574982722875,1.2332468756492965,0.2635017524885539,0.2635017524885539
C13,31.737629965794017,4.22667588113338,37.22061404834009,-0.2615118402915698,0.2615118402915698
D5,26.533139160768112,8.805459571527297,25.298313330313498,-0.2612518068362576,0.2612518068362576
V140,1.010702069292512,1.145473393227367,0.8137590781977273,0.2611686914885109,0.2611686914885109
V46,1.0142920039286076,1.048030407740152,0.23096288723446803,0.257393994187515,0.257393994187515
V55,1.0686829003962475,1.1710435383552178,0.575551389096789,0.2542800776739337,0.2542800776739337
V230,1.109233357040449,1.3410504492052522,1.226843330714101,0.2529810290726411,0.2529810290726411
V290,1.1137715762974,1.3096060815480304,1.1744769523603413,0.2521734613388146,0.2521734613388146
V285,1.5763086892222937,0.5808569454042847,0.8653924370432975,-0.251572619051292,0.251572619051292
V77,1.077714182499633,1.1924671734623358,0.6445270091020002,0.24983994650944452,0.24983994650944452
M5,0.1938451812465427,0.29198341395991706,0.4547532939017676,0.2482555975779577,0.2482555975779577
V291,1.4254636998904957,2.80511402902557,23.020663438479044,0.24694274928288007,0.24694274928288007
V26,0.9993226538422461,1.0376641326883207,0.2283824070795608,0.24474339901914519,0.24474339901914519
V19,0.8303134983800138,0.9288182446440912,0.38072127519621457,0.24334634049258214,0.24334634049258214
V20,0.8573170318691368,0.9616447823082239,0.4226325127930398,0.24297014638765402,0.24297014638765402
V246,1.0428421444779354,1.1603317208016586,0.6298283476555762,0.23738494884274353,0.23738494884274353
V170,1.1113557083347445,1.3586731167933657,1.1660743767212258,0.23639381219502031,0.23639381219502031
V86,1.0575518452038248,1.1364892881824464,0.5721641716546441,0.23432125039207957,0.23432125039207957
V184,0.035222000203203846,0.10884588804422944,0.45794954162069823,0.23255537898323295,0.23255537898323295
C9,4.896896625687224,0.8237733241188666,1.378583461110234,-0.23218048802578647,0.23218048802578647
V312,52.99758799350267,97.3401099289378,270.0250952459937,0.2317555363857997,0.2317555363857997
id_06,-1.4227317370542216,-3.268140981340705,10.813919967017144,-0.23074461860160794,0.23074461860160794
V78,1.1676205958388368,1.409813407049067,1.6480892475011584,0.22837976831116907,0.22837976831116907
V300,0.05073322721576862,0.11748445058742225,0.4554297707823406,0.22666777328731716,0.22666777328731716
V239,0.034793014303293034,0.11472011057360056,0.5118414338456423,0.22160699555556196,0.22160699555556196
D9,0.654491186667994,0.6299953517744108,0.1729768012044881,-0.21947876169208622,0.21947876169208622
V228,1.0872534742213342,1.2480995162404975,0.9232310272469113,0.21664561100715518,0.21664561100715518
C5,5.871450988360936,0.0304077401520387,1.003161976215326,-0.21534381173075398,0.21534381173075398
V201,1.0445806662828372,1.2069799585348997,0.8349890463436388,0.21458027023226636,0.21458027023226636
V229,1.1332904347433423,1.3735314443676572,1.2922717597110203,0.2144888489258436,0.2144888489258436
V238,0.032907734164211284,0.1078092605390463,0.47267670426138625,0.2117906461352002,0.2117906461352002
